sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount
418,May 11 2025,48.0,407,3,N/A,error,,NetBanking,5%
419,2023.11.16,849.0,,one,"₹4,622",error,S02,CASH,N/A
420,2015.10.18,873.0,373,one,3091,error, ,Credit Card,0
421,2021-12-30,1106.0,X300,1,"₹3,236",3236,S02,Credit Card,-50
422,2017-09-02,866.0,,2,N/A,error, ,card,N/A
423,Sep 04 2017,686.0,,one,"₹2,631",error,,CASH,-50
424,16/10/2017,733.0,,-1,"₹1,942",-1942,S03,cash ,10
425,Nov 25 2017,1251.0,,-1,0,0,S01,card,-50
426,Nov 18 2016,818.0,420,1,275,-205, ,cash ,0
427,2022-01-03,802.0,X300,-1,N/A,error, ,Credit Card,5%
428,23/09/2016,1176.0,X300,1,"₹2,516",2516,S02,upi,10
429,Aug 23 2021,810.0,404,0,"₹4,896",0, ,CASH,5%
430,Jun 04 2023,1398.0,46,2,1655,3495, ,Credit Card,5%
431,2019.03.18,1177.0,X300,3,₹261,783,S03,card,N/A
432,2024.08.10,1398.0,X300,-1,₹879,-879,,Credit Card,N/A
433,03/05/2015,927.0,357,2,N/A,error,S03,card,N/A
434,04/02/2017,1249.0,,3,0,0,S02,NetBanking,10
435,Jan 01 2022,442.0,X300,0,4434,38,S03,NetBanking,0
436,2023.01.07,265.0,330,1,1256,1256,S03,cash ,5%
437,2020-06-21,690.0,X300,2,0,0,S03,NetBanking,-50
438,2025-06-05,10.0,141,-1,N/A,error,S02,cash ,-50
439,May 22 2024,46.0,295,one,0,error,S01,CASH,0
440,19/12/2018,166.0,42,1,0,0,,upi,-50
441,Dec 08 2022,1443.0,X300,0,"₹2,554",0,S02,CASH,10
442,Jan 23 2016,182.0,X300,-1,N/A,error, ,Credit Card,10
443,2020-03-22,779.0,,-1,0,0,,NetBanking,N/A
444,2021.06.16,170.0,X300,2,"₹2,839",5678,S02,card,5%
445,Jan 30 2015,801.0,X300,0,4057,0,S02,CASH,5%
446,03/06/2017,320.0,405,3,"₹4,574",13722,S02,upi,0
447,17/08/2022,475.0,3,0,"₹2,591",0,S03,Credit Card,5%
448,2021.10.02,1515.0,303,0,4054,0,,upi,10
449,2016-05-10,566.0,277,1,0,-456,S02,card,5%
450,01/01/2024,521.0,,1,4883,4883,,Credit Card,0
451,2019.05.26,671.0,,1,0,0,S03,CASH,10
452,2018.10.06,1420.0,X300,3,0,0,S03,CASH,-50
453,05/10/2021,300.0,369,2,N/A,error, ,Credit Card,5%
454,Oct 05 2019,119.0,364,-1,"₹1,227",-1227,S02,cash ,0
455,31/03/2015,1361.0,X300,3,4585,13755, ,Credit Card,-50
456,11/08/2021,1060.0,,2,N/A,error,S02,Credit Card,10
457,15/04/2017,1498.0,479,2,N/A,error,S03,Credit Card,N/A
458,Jan 16 2023,656.0,X300,one,3636,error,,CASH,N/A
459,2021-07-31,708.0,502,0,0,0,S01,NetBanking,10
460,2025-06-10,550.0,,one,N/A,error,S02,cash ,-50
461,2021-12-31,943.0,321,one,0,error,S03,Credit Card,0
462,Jun 27 2015,613.0,,1,N/A,error,,Credit Card,-50
463,2021-10-27,132.0,500,0,N/A,error,,Credit Card,10
464,07/09/2020,1315.0,X300,-1,3837,-3837, ,CASH,5%
465,2015-10-11,827.0,X300,2,593,1186,,card,5%
466,30/10/2023,1505.0,,3,"₹2,833",8499,S03,NetBanking,N/A
467,2022-12-02,66.0,486,1,₹110,110,S02,upi,N/A
468,2017.04.10,1042.0,X300,3,"₹1,086",3258, ,NetBanking,5%
469,2015.08.24,810.0,215,2,"₹3,727",7454,S01,cash ,N/A
470,20/07/2020,717.0,,one,3826,error,S03,upi,5%
471,2019.01.10,908.0,,3,1652,4956,,Credit Card,10
472,2023-12-27,701.0,,3,N/A,error,S01,Credit Card,N/A
473,10/01/2018,838.0,114,3,0,0,S01,upi,5%
474,2023-10-05,903.0,X300,2,2405,4810,S03,NetBanking,-50
475,25/06/2016,909.0,X300,3,N/A,error,S01,CASH,0
476,Dec 25 2016,1210.0,,-1,0,0,S03,upi,5%
477,09/03/2022,134.0,,3,1106,3318,S02,card,N/A
478,2015.03.21,343.0,X300,2,"₹2,518",5036,S03,upi,10
479,Nov 23 2017,258.0,,2,N/A,error, ,cash ,-50
480,26/09/2024,690.0,27,-1,"₹1,458",-1458,S02,Credit Card,N/A
481,2024-10-21,450.0,489,3,3340,10050,S03,cash ,N/A
482,2023-11-05,1399.0,,one,"₹2,844",error,S01,card,5%
483,2025-06-03,385.0,,1,N/A,error,,Credit Card,10
484,11/08/2015,199.0,,-1,"₹3,155",-3155, ,CASH,-50
485,Feb 12 2017,694.0,X300,2,0,0,,upi,-50
486,12/04/2016,1454.0,X300,1,N/A,error,S03,NetBanking,5%
487,2024.07.27,1191.0,320,2,0,0,,CASH,0
488,29/07/2017,614.0,,-1,0,473,S01,cash ,0
489,Oct 16 2021,935.0,X300,1,2878,2878,S03,NetBanking,-50
490,2022.03.18,1012.0,X300,1,678,678,S01,CASH,N/A
491,2018-11-28,411.0,526,0,2340,0,S03,upi,N/A
492,2019.09.25,223.0,,2,"₹1,870",3740,,CASH,10
493,2015.05.29,1163.0,X300,one,N/A,error, ,NetBanking,5%
494,07/04/2025,472.0,X300,one,₹786,error,S01,upi,N/A
495,16/07/2022,1260.0,X300,0,"₹3,249",0,,CASH,N/A
496,2023-07-13,1438.0,,2,2875,5750,,Credit Card,N/A
497,Nov 25 2019,409.0,135,one,0,error, ,card,-50
498,14/04/2016,807.0,,1,N/A,error,S01,cash ,N/A
499,May 29 2021,550.0,X300,one,N/A,error,S03,card,-50
500,2022.10.31,1345.0,125,1,N/A,error, ,upi,10
501,2018.04.30,168.0,172,0,"₹2,651",-46,,NetBanking,5%
502,2017.08.24,928.0,283,-1,0,-382,S01,cash ,-50
503,13/07/2021,523.0,412,1,N/A,error,S01,CASH,-50
504,28/06/2019,206.0,343,one,0,error,,card,0
505,31/07/2022,1511.0,,-1,0,0, ,cash ,0
506,05/09/2016,456.0,,2,2739,5478,,upi,-50
507,2018.03.03,156.0,180,-1,4075,-4075,S02,CASH,5%
508,19/03/2022,1551.0,512,-1,N/A,error, ,CASH,N/A
509,13/11/2023,782.0,92,2,"₹2,836",5672,S02,cash ,-50
510,2024.05.23,1019.0,X300,0,0,364,,Credit Card,0
511,2016.04.27,769.0,,one,0,error,S02,cash ,5%
512,Mar 18 2021,931.0,,0,0,0,,upi,10
513,17/12/2023,1256.0,215,one,0,error,S02,NetBanking,N/A
514,Oct 19 2023,229.0,,1,"₹4,713",4962, ,NetBanking,5%
515,25/07/2022,926.0,X300,2,"₹3,319",6638,S01,cash ,N/A
516,2023-10-12,1414.0,151,3,4508,13524,S03,Credit Card,5%
517,Jun 24 2017,1535.0,X300,3,N/A,error,S02,NetBanking,-50
518,04/02/2024,361.0,216,one,"₹1,810",error,S03,CASH,0
519,Jan 09 2021,1153.0,X300,1,"₹4,131",4131,S01,card,10
520,13/06/2025,1516.0,,2,0,0, ,NetBanking,5%
521,17/08/2022,1268.0,159,-1,₹761,-761,S01,CASH,10
522,2024.11.23,1462.0,,0,N/A,error,,upi,0
523,28/11/2015,1237.0,,one,3970,error,S02,CASH,N/A
524,08/11/2019,180.0,,-1,"₹2,657",-2657,S01,NetBanking,0
525,Apr 17 2025,1536.0,,one,"₹2,145",error,S02,NetBanking,N/A
526,2019-08-23,1241.0,X300,1,N/A,error, ,card,5%
527,2022.11.04,1355.0,,-1,982,-982,S02,CASH,10
528,10/11/2020,1320.0,151,1,N/A,error,S01,card,-50
529,27/02/2023,1340.0,X300,-1,4342,-4342, ,cash ,10
530,15/09/2020,629.0,X300,1,N/A,error,S02,upi,10
531,2018-05-14,1016.0,X300,0,N/A,error,,upi,N/A
532,18/06/2016,168.0,,one,₹454,error,S01,upi,N/A
533,Aug 24 2021,1576.0,180,1,4992,4992,S03,card,0
534,Aug 12 2018,417.0,109,one,"₹2,564",error, ,CASH,N/A
535,Oct 17 2023,885.0,425,-1,2503,-2503, ,Credit Card,-50
536,Nov 27 2016,752.0,91,0,0,389,S01,NetBanking,5%
537,03/01/2017,97.0,X300,1,₹338,338,S01,card,N/A
538,03/08/2018,1035.0,527,0,N/A,error,S01,upi,-50
539,2015.04.09,89.0,X300,0,N/A,error,,NetBanking,5%
540,2016-05-30,1556.0,X300,one,813,error,S02,card,-50
541,07/07/2017,339.0,X300,0,0,0,S03,card,10
542,2015-10-30,442.0,,2,1673,3346, ,card,0
543,2017.03.23,49.0,448,2,N/A,error, ,upi,0
544,12/07/2025,343.0,X300,one,3131,error,S01,upi,0
545,2024.01.26,1198.0,,0,"₹2,652",0,,cash ,10
546,2022.01.08,1482.0,239,3,0,0,S02,card,5%
547,2015-11-30,738.0,X300,1,N/A,error,S02,upi,0
548,2021-01-01,1503.0,,0,N/A,error,S01,cash ,5%
549,11/05/2024,1428.0,X300,2,"₹1,704",3408,S03,upi,N/A
549,2020-12-16,767.0,,-1,₹585,-585,S03,Credit Card,-50
551,17/08/2024,1594.0,X300,one,N/A,error,S03,card,-50
552,2016-11-16,235.0,272,2,3128,6256, ,cash ,-50
553,Nov 06 2015,1293.0,62,2,2349,4698,S01,cash ,10
554,Feb 22 2023,416.0,180,1,N/A,error,S03,upi,10
555,2020.07.17,269.0,385,one,N/A,error,S02,NetBanking,10
556,2024.05.30,1106.0,,3,288,951,S02,upi,0
557,2025.09.09,27.0,,one,"₹1,615",error, ,upi,N/A
558,2018-11-19,1287.0,,one,"₹2,239",error,S02,Credit Card,5%
559,2018-05-01,794.0,,2,"₹2,570",5140,S03,upi,N/A
560,28/10/2023,1265.0,155,0,0,0,S03,upi,0
561,23/09/2024,1509.0,237,3,N/A,error,S03,CASH,5%
562,17/04/2025,1415.0,,-1,2331,-2331, ,upi,5%
563,16/02/2015,1248.0,22,2,"₹4,134",8037,S01,card,-50
564,2020.07.06,766.0,,1,160,318, ,CASH,0
565,2025.08.05,480.0,X300,0,N/A,error,S02,upi,5%
566,09/10/2020,470.0,,one,N/A,error,,cash ,0
567,2018-09-01,1005.0,232,0,0,0, ,card,5%
568,2020.12.27,891.0,X300,0,N/A,error,S02,NetBanking,-50
569,21/11/2020,1566.0,159,0,₹530,0, ,card,5%
570,27/04/2015,778.0,X300,-1,"₹2,058",-2058,,upi,-50
571,2016-05-09,1040.0,,2,2248,4734,S03,NetBanking,5%
572,2023-10-29,519.0,,one,N/A,error,,cash ,10
573,2015.07.08,1345.0,X300,0,N/A,error,S01,cash ,0
574,23/07/2019,147.0,X300,one,N/A,error,S01,CASH,10
575,29/08/2015,1573.0,X300,3,"₹3,686",11058,S03,NetBanking,N/A
576,2024.11.07,949.0,,2,2482,4964,S01,cash ,0
577,03/06/2022,1268.0,X300,one,"₹2,162",error,S03,CASH,-50
578,01/01/2015,1572.0,X300,one,N/A,error,S03,NetBanking,N/A
579,09/07/2021,761.0,X300,3,N/A,error, ,CASH,10
580,2017.04.04,1548.0,X300,0,N/A,error,S01,CASH,0
581,2015.08.26,1087.0,212,3,3328,9984,S03,CASH,-50
582,2022.09.19,1019.0,X300,0,"₹1,322",-319,S03,NetBanking,5%
583,2016-08-11,820.0,,-1,0,0,S02,upi,0
584,04/12/2021,1567.0,X300,2,0,0,,NetBanking,N/A
585,2022.12.21,798.0,168,3,N/A,error,S03,upi,10
586,29/11/2015,839.0,490,one,0,error,S01,CASH,N/A
587,19/11/2023,247.0,,1,0,0, ,upi,-50
588,07/04/2023,50.0,X300,3,N/A,error,S02,CASH,N/A
589,Oct 21 2022,282.0,X300,one,0,error,S02,upi,10
590,22/03/2020,426.0,,-1,0,0,,cash ,0
591,12/09/2019,1275.0,190,0,"₹4,119",0,S01,cash ,N/A
592,Jun 07 2021,897.0,X300,-1,"₹3,246",-3246,S01,card,5%
593,Feb 02 2025,1072.0,352,one,N/A,error,S01,cash ,5%
594,2019-06-21,795.0,422,0,"₹3,840",0,,card,-50
595,Aug 09 2017,1500.0,X300,0,0,0, ,CASH,-50
596,Sep 04 2017,24.0,X300,0,N/A,error,S03,upi,0
597,12/03/2017,1600.0,,3,N/A,error,S01,card,0
598,2021-09-12,1019.0,,0,"₹1,322",414,,NetBanking,-50
599,2016.12.14,849.0,X300,one,4499,error, ,upi,0
600,15/08/2016,368.0,X300,2,₹130,260, ,Credit Card,0
601,2024.04.12,1151.0,X300,one,3485,error, ,CASH,N/A
602,08/02/2021,404.0,180,3,N/A,error,,upi,0
603,Nov 15 2015,830.0,,-1,"₹1,069",-1069,,upi,N/A
604,2021.03.14,114.0,468,0,0,0,S03,upi,N/A
605,2022.09.18,291.0,X300,2,0,0,,upi,N/A
606,2017-08-09,1488.0,48,1,0,0,S01,Credit Card,-50
607,02/01/2017,29.0,,0,0,0,S02,NetBanking,N/A
608,2016-07-31,1234.0,319,3,"₹1,879",5488,S02,upi,5%
609,2024-11-23,347.0,X300,one,3388,error,S01,cash ,5%
610,2018.09.10,200.0,X300,1,0,0,S03,Credit Card,-50
611,2025.07.17,54.0,X300,-1,N/A,error,S02,cash ,-50
612,2017-02-23,588.0,202,0,"₹4,122",246, ,card,5%
613,2021.06.23,928.0,,2,N/A,error,,card,N/A
614,Nov 03 2023,147.0,X300,-1,4812,-4812,S03,cash ,0
615,2021-01-22,789.0,,0,₹956,0, ,cash ,5%
616,Jul 02 2024,1266.0,X300,-1,310,11,S02,NetBanking,-50
617,2020.09.07,435.0,258,one,4192,error,,Credit Card,0
618,2015-01-14,518.0,X300,2,0,0,S02,CASH,N/A
619,2024.03.22,1569.0,137,one,2659,error,S02,card,0
620,13/12/2016,458.0,,one,N/A,error, ,cash ,0
621,Mar 12 2018,1321.0,X300,-1,"₹2,544",-2544, ,upi,N/A
622,Sep 27 2018,144.0,468,2,1484,2968,S01,CASH,5%
623,Apr 24 2020,234.0,X300,2,0,0,S01,CASH,5%
624,Mar 15 2025,1067.0,278,one,1773,error, ,CASH,N/A
625,2024.01.31,539.0,120,2,0,0,S02,Credit Card,10
626,19/03/2025,270.0,517,one,N/A,error,S01,cash ,10
627,2022.06.27,1434.0,43,2,"₹1,939",3878,,Credit Card,0
628,2017.02.07,687.0,127,0,"₹2,547",-358,,upi,0
629,Apr 21 2019,1279.0,248,-1,N/A,error, ,card,10
630,Dec 30 2020,859.0,,0,"₹3,582",0, ,NetBanking,0
631,2025.06.05,1585.0,162,2,0,0,S01,card,-50
632,Jan 28 2024,967.0,,3,0,0, ,card,10
633,2022-09-05,18.0,277,3,"₹1,029",3087,S02,cash ,5%
634,2018.08.01,594.0,364,one,0,error,,upi,5%
635,2024-08-06,793.0,X300,3,N/A,error,S02,cash ,-50
636,2024.05.03,1572.0,287,0,N/A,error, ,card,10
637,2015.07.18,1392.0,136,0,N/A,error,,cash ,-50
638,04/08/2020,105.0,,-1,251,-251,S01,upi,10
639,Dec 11 2023,920.0,X300,1,"₹4,850",4850,S02,cash ,N/A
640,23/09/2023,1426.0,,-1,"₹2,995",-2995,S01,CASH,10
641,2021.04.15,1579.0,X300,3,"₹2,136",6408,S01,Credit Card,10
642,2015.12.28,617.0,X300,0,"₹1,552",187,,upi,0
643,2024-04-30,8.0,507,2,2546,5299,S02,Credit Card,N/A
644,2021.12.13,196.0,,one,"₹4,111",error, ,card,N/A
645,2016.12.30,19.0,X300,2,4142,8284,S01,card,10
646,18/10/2025,1344.0,318,1,N/A,error, ,card,5%
647,06/12/2015,1084.0,,3,3087,8777, ,Credit Card,N/A
648,04/11/2021,784.0,248,0,N/A,error,S02,card,-50
649,2015-12-16,1409.0,X300,3,0,0,S01,card,5%
650,17/01/2022,976.0,,0,0,0,S02,upi,N/A
651,2019.05.09,323.0,342,0,4508,0,,cash ,10
652,2019.11.04,1472.0,,2,"₹2,269",4538, ,CASH,10
653,19/08/2021,1238.0,,2,N/A,error,S01,CASH,10
654,2022.03.29,828.0,X300,2,0,-88, ,cash ,10
655,2019.07.24,1365.0,537,0,2166,0, ,card,N/A
656,2017-06-30,320.0,,one,₹876,error,S01,CASH,5%
657,2018.05.12,120.0,305,0,0,0,S03,card,5%
658,2015.08.13,828.0,305,2,0,-428,S01,NetBanking,0
659,2025-11-24,732.0,224,0,0,0,S02,cash ,N/A
660,05/04/2019,1010.0,,-1,N/A,error, ,CASH,5%
661,2018-07-01,361.0,,one,"₹2,204",error, ,card,10
662,2016.10.15,1463.0,X300,one,0,error,,cash ,-50
663,Jun 02 2015,1448.0,125,3,N/A,error, ,upi,N/A
664,07/02/2017,663.0,X300,1,187,187,,upi,-50
665,Jul 16 2025,712.0,,1,"₹3,200",3200,S02,NetBanking,-50
666,2015.04.15,539.0,X300,one,3535,error,S02,cash ,0
667,May 11 2018,1570.0,496,one,0,error,S01,Credit Card,-50
668,May 29 2016,63.0,X300,0,₹235,0,S02,NetBanking,-50
669,25/09/2022,414.0,X300,1,N/A,error,S02,upi,0
670,Dec 20 2023,449.0,,2,N/A,error,S03,CASH,5%
671,2015-12-26,1501.0,,1,2881,2881, ,Credit Card,0
672,2022.03.11,433.0,516,3,4656,13968,S03,cash ,-50
673,18/08/2015,227.0,X300,2,N/A,error,,NetBanking,N/A
674,Nov 19 2017,717.0,,0,"₹1,416",0,,NetBanking,0
675,2025.06.26,529.0,X300,one,4050,error,S01,NetBanking,0
676,2023.07.18,584.0,X300,3,"₹4,668",14004, ,NetBanking,5%
677,Oct 29 2019,1121.0,X300,2,N/A,error, ,Credit Card,0
678,2019-08-03,1222.0,X300,1,0,0,S01,upi,N/A
679,Nov 08 2015,1116.0,,-1,0,291,,Credit Card,0
680,2023-01-25,307.0,,3,3959,11877, ,NetBanking,10
681,2019.10.17,810.0,382,0,1757,0,S01,Credit Card,5%
682,Mar 15 2021,1152.0,X300,3,N/A,error,S02,NetBanking,-50
683,2018.05.28,955.0,X300,1,N/A,error, ,CASH,-50
684,04/04/2020,1085.0,X300,1,0,0, ,card,10
685,Oct 13 2023,825.0,,one,"₹1,124",error,S01,Credit Card,-50
686,Oct 15 2022,751.0,X300,3,0,0, ,card,-50
687,Mar 17 2016,1582.0,353,1,"₹3,019",3019,S01,Credit Card,5%
688,24/07/2015,242.0,,0,N/A,error,S01,Credit Card,10
689,27/08/2020,440.0,180,0,0,294, ,CASH,N/A
690,Mar 03 2017,1192.0,513,2,0,0,S02,card,0
691,Feb 26 2019,1198.0,,0,0,-31,S03,NetBanking,N/A
692,2023.05.23,1405.0,X300,1,"₹1,391",1391,S01,Credit Card,5%
692,Mar 06 2022,712.0,,0,323,0,S03,CASH,0
694,May 01 2022,1094.0,,1,N/A,error,S02,CASH,10
695,Aug 12 2022,1325.0,X300,2,0,0,S01,upi,5%
696,2016-08-12,1470.0,,2,560,1120,,Credit Card,10
697,Oct 24 2019,1076.0,,1,N/A,error,S01,NetBanking,-50
698,21/03/2016,482.0,X300,1,"₹3,276",3754, ,NetBanking,5%
699,2021-01-18,1532.0,X300,-1,N/A,error, ,upi,-50
700,17/11/2022,343.0,157,one,0,error,,Credit Card,0
701,2015.03.27,51.0,391,one,325,error,,cash ,5%
702,2015.10.22,813.0,,0,N/A,error,,CASH,5%
703,2020.04.02,426.0,X300,one,3736,error,S03,card,N/A
704,2017-01-31,456.0,175,3,0,485,,CASH,-50
705,27/07/2023,276.0,X300,3,0,0,S03,cash ,0
706,2024.10.14,1350.0,,-1,0,0,S01,cash ,10
707,2022-01-10,809.0,482,-1,4484,-4484,,card,-50
708,2025.10.02,1200.0,X300,2,"₹2,320",4640,S02,Credit Card,10
709,Aug 11 2019,381.0,X300,1,0,0,S01,CASH,-50
710,2016-05-26,197.0,,0,₹293,0,,NetBanking,10
711,2023.11.17,57.0,X300,2,"₹2,267",4534,S01,upi,-50
712,Aug 17 2021,789.0,,one,"₹1,148",error, ,card,-50
713,2018-10-14,604.0,225,2,N/A,error,S01,card,N/A
714,12/11/2015,114.0,,2,0,0,S01,cash ,N/A
715,2017.03.29,459.0,,1,3801,3801,S03,Credit Card,10
716,Jan 06 2019,122.0,X300,2,2272,4544,S03,cash ,5%
717,Dec 03 2024,1340.0,,-1,0,245,S01,NetBanking,5%
718,2024-12-18,1492.0,449,one,3626,error,S01,NetBanking,10
719,Jan 14 2016,1414.0,487,0,0,0, ,card,10
720,2016-02-04,1095.0,212,2,2495,4990,,CASH,10
721,2022-02-23,1183.0,,1,N/A,error,S03,card,5%
722,2017-08-05,472.0,474,2,₹661,1322,,cash ,-50
723,2025-04-03,620.0,145,0,0,0,,Credit Card,N/A
724,Jul 23 2022,1263.0,X300,-1,284,177,S02,NetBanking,N/A
725,2017-10-04,386.0,X300,0,N/A,error,S03,card,10
726,2022.03.23,1431.0,,1,N/A,error,S03,upi,5%
727,2016.12.18,1470.0,X300,2,N/A,error,S03,card,0
728,Jan 01 2025,561.0,X300,-1,4400,-4400,S02,card,5%
729,2019-06-14,1146.0,,-1,N/A,error,S02,upi,5%
730,2020-09-25,1526.0,X300,0,N/A,error,,CASH,5%
731,2023-01-13,24.0,X300,2,0,0,S02,card,-50
732,Mar 13 2018,1190.0,207,-1,N/A,error, ,cash ,0
733,2016-04-15,1011.0,,one,0,error,S03,upi,5%
734,Oct 16 2022,134.0,15,1,"₹2,464",2464, ,NetBanking,5%
735,Aug 16 2024,951.0,,-1,N/A,error,S02,card,N/A
736,Apr 11 2015,723.0,X300,one,"₹4,094",error,,NetBanking,-50
737,2018.09.11,233.0,242,-1,N/A,error,S02,card,N/A
738,29/09/2017,565.0,,one,N/A,error,S02,upi,5%
739,Mar 28 2024,987.0,162,1,"₹4,165",4165,S03,CASH,-50
740,2024-06-26,1511.0,,0,N/A,error,,Credit Card,5%
741,09/11/2023,1067.0,268,0,N/A,error,S02,upi,N/A
742,2022.10.12,628.0,X300,0,N/A,error, ,cash ,-50
743,11/10/2020,813.0,238,-1,N/A,error,,card,0
744,25/02/2023,1493.0,18,1,"₹4,108",3802,S01,NetBanking,0
745,Apr 11 2017,1367.0,X300,3,0,0,S01,card,-50
746,Apr 14 2024,1387.0,278,0,672,0, ,cash ,5%
747,Apr 28 2018,1000.0,X300,-1,362,-362,S01,CASH,0
748,05/07/2017,338.0,X300,-1,0,0,S03,Credit Card,10
749,2017.07.02,301.0,X300,2,3560,7120,,NetBanking,10
750,2017-10-12,1435.0,331,1,"₹4,672",4672,S01,CASH,N/A
751,Jan 04 2022,1368.0,,1,244,244,S03,Credit Card,10
752,Apr 23 2023,828.0,,2,N/A,error,S03,NetBanking,5%
753,2016.09.29,530.0,413,2,N/A,error, ,CASH,10
754,Feb 10 2016,1368.0,415,2,₹442,884,S02,upi,10
755,2024-01-21,1215.0,296,3,2127,6381,S01,card,0
756,Feb 23 2016,1503.0,300,2,"₹2,917",6013,S03,Credit Card,5%
757,09/08/2023,1312.0,487,0,0,-462, ,NetBanking,5%
758,2024.08.23,720.0,X300,1,N/A,error,S02,CASH,10
759,Jul 16 2019,73.0,,one,0,error, ,upi,-50
760,2019-03-10,756.0,X300,1,₹847,847,S01,cash ,5%
761,Oct 15 2021,687.0,446,-1,2535,-2535,,upi,N/A
762,Jul 09 2018,1525.0,X300,-1,N/A,error,S03,upi,N/A
763,2015.12.02,274.0,,1,N/A,error,S01,upi,0
764,2016.11.06,350.0,24,one,833,error,S02,NetBanking,0
765,13/12/2016,51.0,531,0,1219,0,S03,card,-50
766,2018-03-28,1371.0,X300,-1,0,0,S02,CASH,0
767,24/02/2022,800.0,,one,N/A,error, ,Credit Card,5%
768,2024.09.21,334.0,,-1,N/A,error,S03,CASH,5%
769,09/04/2018,863.0,X300,3,4773,14319,S02,cash ,N/A
770,Apr 06 2021,1497.0,X300,2,2450,4900,S03,NetBanking,0
771,2024-12-06,1163.0,,3,N/A,error,S02,CASH,N/A
772,2015-03-10,877.0,,3,4079,12716,S03,cash ,5%
773,28/05/2022,1236.0,X300,3,2324,6972,S02,Credit Card,0
774,Aug 23 2024,1124.0,X300,3,3983,11949,S01,upi,0
775,Jan 16 2017,743.0,X300,-1,N/A,error, ,NetBanking,0
776,23/01/2022,877.0,X300,1,N/A,error,,CASH,5%
777,2021-05-26,1287.0,X300,1,1366,1220,S01,Credit Card,5%
778,26/11/2019,635.0,X300,2,"₹4,848",9629, ,card,5%
779,2024-07-12,535.0,X300,one,0,error,S03,CASH,N/A
780,17/10/2023,152.0,,2,1918,3836,S01,NetBanking,0
781,2017-02-22,69.0,,-1,1118,-1118, ,cash ,-50
782,2025-04-14,1421.0,X300,-1,0,0, ,cash ,-50
783,01/02/2021,462.0,546,3,1737,5211,S02,Credit Card,10
784,02/06/2018,1221.0,X300,3,N/A,error, ,cash ,-50
785,28/02/2018,1214.0,325,-1,0,0, ,CASH,5%
786,09/10/2018,1365.0,,one,4337,error,S03,cash ,N/A
787,2015-02-14,1476.0,X300,2,₹388,506,,Credit Card,0
788,2019.01.31,725.0,X300,1,N/A,error,S01,NetBanking,-50
789,14/09/2019,606.0,314,1,3921,3921, ,Credit Card,N/A
790,2020-08-15,110.0,,one,125,error, ,upi,-50
791,2020.11.24,829.0,273,1,0,0,S03,CASH,N/A
792,2015-10-15,743.0,X300,3,0,0,S02,upi,N/A
793,2017.02.23,1120.0,,3,"₹1,934",5802,S01,card,0
794,Jun 26 2016,947.0,385,1,"₹2,154",2463, ,Credit Card,10
795,2016-03-31,265.0,X300,3,0,0,,upi,10
796,29/01/2022,160.0,263,1,0,0,S03,Credit Card,-50
797,Mar 29 2016,144.0,,one,₹806,error,S03,cash ,-50
798,22/08/2017,925.0,316,one,₹717,error,S03,upi,5%
799,2025-01-01,1236.0,X300,1,"₹3,914",3914,S01,CASH,-50
800,2020-07-25,599.0,,2,N/A,error,S02,upi,5%
801,2020.05.23,1166.0,X300,3,N/A,error,,card,10
802,23/05/2024,1474.0,,1,780,780,,card,5%
803,Mar 02 2023,787.0,,-1,3011,-3076,,CASH,10
804,19/12/2022,354.0,,2,2042,4256,S03,cash ,5%
805,2016-02-25,178.0,220,3,₹257,682,S03,Credit Card,0
806,21/08/2025,899.0,X300,0,1640,0,S03,NetBanking,5%
807,14/12/2019,1552.0,199,one,2343,error,S01,Credit Card,5%
808,2020-01-12,761.0,X300,one,0,error, ,upi,5%
809,2019.05.04,316.0,79,one,"₹3,692",error, ,card,0
810,10/11/2025,1383.0,,0,0,0,S03,upi,10
811,2018.03.01,202.0,X300,1,N/A,error,S03,card,0
812,18/08/2023,39.0,,-1,2763,-2763, ,NetBanking,0
813,Nov 25 2023,675.0,82,one,0,error,S01,card,-50
814,2020.01.08,1422.0,X300,0,0,0, ,card,N/A
815,Oct 28 2019,1009.0,X300,3,3651,10953,S01,NetBanking,N/A
816,2024.04.20,299.0,X300,-1,₹289,-289, ,cash ,5%
817,2015.12.08,38.0,,1,N/A,error,,cash ,5%
818,Jul 03 2024,1096.0,502,1,965,1159,S03,cash ,0
819,Jul 12 2019,928.0,X300,-1,N/A,error,S01,NetBanking,N/A
820,01/12/2025,1559.0,295,-1,2692,-3096, ,cash ,10
821,30/10/2025,1301.0,X300,-1,N/A,error,S01,card,0
822,20/08/2016,1500.0,,0,N/A,error,S01,CASH,10
823,Apr 25 2018,804.0,X300,-1,"₹4,491",-4441,S01,cash ,N/A
824,12/10/2025,309.0,,one,"₹3,561",error,S03,CASH,N/A
825,13/01/2019,372.0,456,0,1477,0, ,CASH,0
826,2024-11-15,746.0,510,0,N/A,error,S01,CASH,N/A
827,2023-11-04,1038.0,529,3,N/A,error,S01,NetBanking,N/A
828,Aug 04 2024,106.0,,-1,N/A,error, ,Credit Card,10
829,2025-03-16,879.0,X300,-1,0,0,,cash ,0
830,05/07/2025,438.0,,1,"₹3,765",3974, ,card,-50
831,2023.05.07,1406.0,X300,0,4000,0,S03,CASH,0
832,15/01/2025,828.0,,1,"₹4,798",4798,S03,card,0
